time,G1_Espildora1979,G2_Espildora1979,G3_Espildora1979,G1_Benitez1985,G2_Benitez1985,G3_Benitez1985,SCS_I24,SCS_IA24,SCS_II6,SCS_II12,SCS_II24,SCS_II48,SCS_III24,G1p10_Varas1985,G1p25_Varas1985,G1p50_Varas1985,G1p75_Varas1985,G1p90_Varas1985,G2p10_Varas1985,G2p25_Varas1985,G2p50_Varas1985,G2p75_Varas1985,G2p90_Varas1985,G3p10_Varas1985,G3p25_Varas1985,G3p50_Varas1985,G3p75_Varas1985,G3p90_Varas1985,G4p10_Varas1985,G4p25_Varas1985,G4p50_Varas1985,G4p75_Varas1985,G4p90_Varas1985
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.02,0.0095238095238095,0.0121904761904761,0.0141904761904761,0.0467854580265095,0.0130385684830633,0.0025292754050073,0.00836,0.0096,0.00542,0.00518,0.0049,0.00476,0.0048,0.036363879093199006,0.03500377833753149,0.02507224181360202,0.02415571788413099,0.025034861460957184,0.02820856423173804,0.024350125944584397,0.015590025188916879,0.009427103274559203,0.007647607052896731,0.02571848866498741,0.02203415617128465,0.009025440806045344,0.0012255415617128528,0.003609118387909322,0.02287632241813603,0.01699813602015115,0.017213148614609576,0.005848866498740563,0.004400201511335016
0.04,0.0185714285714285,0.017347619047619,0.015095238095238,0.0470884860088364,0.0133595228276877,0.0030297584683357,0.00836,0.0114399999999999,0.00548,0.0053,0.00516,0.0057599999999999,0.0048,0.03878795969773302,0.03580125944584385,0.028224080604534012,0.025385239294710336,0.0244782871536524,0.02806952141057936,0.022783375314861472,0.015596675062972295,0.009542367758186404,0.006415869017632246,0.026039496221662475,0.020811385390428223,0.010741813602015118,0.004008513853904286,0.0037363727959697757,0.023625440806045353,0.01886604534005039,0.016404382871536533,0.008349622166246858,0.00533340050377834
0.06,0.025047619047619,0.0193333333333333,0.0152285714285714,0.0470957569955817,0.013740238586156,0.0035651207658321,0.00846,0.0132799999999999,0.0053999999999999,0.0055599999999999,0.0053799999999999,0.0057599999999999,0.0047999999999999,0.04060602015113349,0.036299370277078066,0.030687959697732997,0.026307380352644835,0.02396085642317381,0.02796523929471033,0.021608312342569262,0.015801662468513854,0.009828816120906796,0.0055920654911838785,0.026180251889168768,0.019794307304785888,0.01222909319899244,0.0063957430730478574,0.00393181360201511,0.02418727959697732,0.020366977329974806,0.015797808564231734,0.01042518891687657,0.006133299748110832
0.08,0.0332671428571427,0.0220535714285713,0.0161407142857142,0.0468072709867452,0.0141807157584682,0.0041353622974963,0.00838,0.01428,0.0054,0.0056,0.0056,0.00576,0.0048,0.041818060453400516,0.036498110831234276,0.03246387909319902,0.02692214105793453,0.023482569269521414,0.027895717884131005,0.02082493702770781,0.01620498740554157,0.010286448362720406,0.00517619647355164,0.026140755667506316,0.0189829219143577,0.01348727959697734,0.00838722921914358,0.004195440806045343,0.024561838790932003,0.021500931989924456,0.015393425692695223,0.012075566750629728,0.006799899244332497
0.1,0.0375709523809523,0.0242607142857142,0.0157211904761904,0.0462230279823269,0.0146809543446244,0.0047404830633284,0.0087399999999999,0.0152,0.0054999999999999,0.00566,0.00586,0.00576,0.0048999999999999,0.04242408060453398,0.03639748110831231,0.033551838790931945,0.027229521410579313,0.023043425692695185,0.02786095717884128,0.02043324937027706,0.016806649874055404,0.010915264483627195,0.005168261964735504,0.025921007556675035,0.018377229219143545,0.014516372795969755,0.009982972292191424,0.00452725440806045,0.02474911838790929,0.022267909319899207,0.015191234256926936,0.013300755667506284,0.007333198992443314
0.12,0.0415238095238095,0.024647619047619,0.016,0.0453430279823269,0.0152409543446244,0.0053804830633284,0.0092999999999999,0.0153599999999999,0.0055599999999999,0.0059999999999999,0.0060399999999999,0.0057599999999999,0.00528,0.04242408060453401,0.03599748110831236,0.033951838790932,0.027229521410579383,0.02264342569269523,0.02786095717884135,0.020433249370277087,0.017606649874055413,0.011715264483627197,0.005568261964735519,0.02552100755667508,0.017977229219143576,0.015316372795969785,0.011182972292191437,0.004927254408060456,0.02474911838790933,0.022667909319899232,0.015191234256926964,0.014100755667506307,0.0077331989924433325
0.14,0.0427380952380953,0.0234523809523809,0.0163809523809524,0.0441672709867452,0.0158607157584683,0.0060553622974963,0.01002,0.01536,0.00588,0.006,0.0063,0.00576,0.00564,0.04181806045340053,0.03529811083123424,0.033663879093198984,0.0269221410579345,0.022282569269521407,0.027895717884130977,0.020824937027707796,0.018604987405541562,0.012686448362720398,0.006376196473551636,0.02494075566750628,0.01778292191435768,0.01588727959697732,0.01198722921914358,0.005395440806045336,0.02456183879093199,0.022700931989924428,0.015393425692695195,0.01447556675062972,0.00799989924433249
0.16,0.0398571428571428,0.0209142857142856,0.0170095238095237,0.0426957569955817,0.016540238586156,0.0067651207658321,0.0107,0.01604,0.0063,0.00614,0.0065199999999999,0.0057599999999999,0.0058999999999999,0.040606020151133515,0.034299370277078134,0.03268795969773303,0.02630738035264485,0.02196085642317383,0.027965239294710342,0.02160831234256927,0.019801662468513878,0.01382881612090682,0.007592065491183887,0.024180251889168808,0.017794307304785928,0.016229093198992475,0.012395743073047846,0.005931813602015119,0.024187279596977335,0.022366977329974808,0.01579780856423177,0.014425188916876566,0.008133299748110848
0.18,0.0364047619047617,0.0178333333333333,0.0184142857142856,0.0409284860088365,0.0172795228276877,0.0075097584683357,0.0112599999999999,0.0175999999999999,0.0065599999999999,0.0064399999999999,0.0068399999999999,0.0070399999999999,0.0063399999999999,0.038787959697732965,0.033001259445843756,0.031024080604533988,0.025385239294710316,0.021678287153652387,0.028069521410579334,0.022783375314861465,0.021196675062972264,0.015142367758186365,0.00921586901763223,0.023239496221662465,0.01801138539042818,0.016341813602015087,0.012408513853904277,0.006536372795969761,0.02362544080604534,0.0216660453400504,0.016404382871536505,0.01394962216624683,0.008133400503778324
0.2,0.0350952380952381,0.0163866666666666,0.0205790476190476,0.0388654580265094,0.0180785684830633,0.0082892754050072,0.01152,0.01944,0.0068999999999999,0.0071199999999999,0.0071999999999999,0.00768,0.00664,0.03636387909319899,0.031403778337531496,0.028672241813602006,0.024155717884130956,0.02143486146095716,0.02820856423173801,0.024350125944584383,0.022790025188916874,0.016627103274559213,0.011247607052896735,0.022118488664987362,0.018434156171284632,0.01622544080604535,0.012025541561712857,0.00720911838790933,0.022876322418136003,0.02059813602015112,0.01721314861460957,0.013048866498740569,0.008000201511335014
0.22,0.033142857142857,0.0157371428571428,0.0209828571428571,0.0365864300441824,0.0189336141384388,0.0090927923416788,0.01172,0.0212799999999999,0.0075999999999999,0.00776,0.00776,0.0076799999999999,0.0069999999999999,0.03345979848866498,0.029566297229219163,0.02584040302266999,0.022686196473551634,0.021191435768261963,0.02834760705289674,0.026156876574307292,0.024463375314861452,0.018271838790932,0.0135993450881612,0.020917481108312375,0.01901692695214105,0.015949068010075562,0.01140256926952142,0.007961863979848875,0.021967204030226728,0.019290226700251878,0.01810191435768263,0.011908110831234275,0.007787002518891681
0.24,0.0306476190476189,0.0155857142857142,0.0197333333333332,0.0344104300441824,0.0198296141384388,0.0098767923416789,0.0120799999999999,0.0231199999999999,0.00792,0.0084199999999999,0.0081599999999999,0.00768,0.0072999999999999,0.03057979848866499,0.027726297229219043,0.023360403022670007,0.021246196473551582,0.020791435768261923,0.02834760705289663,0.02759687657430726,0.025743375314861455,0.020031838790931955,0.015919345088161216,0.02003748110831227,0.019576926952141027,0.01578906801007554,0.011162569269521416,0.008841863979848867,0.02100720403022671,0.018250226700251865,0.018581914357682583,0.011268110831234218,0.007707002518891684
